Name	CheckpointCER	LearningIteration	TrainingIteration	EvalCER	IterationCER	SubtrainerCER
		88560	491500		0.237000	
		88569	491600		0.232000	
		88576	491700		0.230000	
		88586	491800		0.233000	
		88591	491900		0.221000	
		88599	492000		0.212000	
		88608	492100		0.201000	
		88613	492200		0.184000	
		88620	492300		0.168000	
		88628	492400		0.160000	
		88633	492500		0.161000	
		88643	492600		0.166000	
		88652	492700		0.169000	
		88659	492800		0.160000	
		88666	492900		0.161000	
		88673	493000		0.151000	
		88683	493100		0.151000	
		88690	493200		0.159000	
		88702	493300		0.170000	
		88711	493400		0.178000	
		88719	493500		0.182000	
		88728	493600		0.178000	
		88737	493700		0.176000	
		88745	493800		0.180000	
		88756	493900		0.200000	
		88763	494000		0.198000	
		88771	494100		0.198000	
		88778	494200		0.200000	
		88788	494300		0.298000	
		88797	494400		0.298000	
		88804	494500		0.295000	
		88809	494600		0.291000	
		88818	494700		0.312000	
		88828	494800		0.315000	
		88841	494900		0.318000	
		88849	495000		0.319000	
		88855	495100		0.317000	
		88867	495200		0.336000	
		88877	495300		0.234000	
		88886	495400		0.230000	
		88891	495500		0.225000	
		88903	495600		0.248000	
		88912	495700		0.226000	
		88920	495800		0.224000	
		88926	495900		0.201000	
		88933	496000		0.203000	
		88942	496100		0.206000	
		88952	496200		0.193000	
		88960	496300		0.194000	
		88967	496400		0.191000	
		88974	496500		0.197000	
		88986	496600		0.184000	
		88995	496700		0.186000	
		89005	496800		0.196000	
		89014	496900		0.204000	
		89019	497000		0.198000	
		89024	497100		0.192000	
		89031	497200		0.185000	
		89040	497300		0.185000	
		89048	497400		0.188000	
		89058	497500		0.204000	
		89068	497600		0.209000	
		89079	497700		0.210000	
		89090	497800		0.209000	
		89097	497900		0.290000	
		89106	498000		0.307000	
		89115	498100		0.319000	
		89130	498200		0.334000	
		89139	498300		0.341000	
		89150	498400		0.345000	
		89159	498500		0.335000	
		89165	498600		0.320000	
		89172	498700		0.315000	
		89180	498800		0.313000	
		89190	498900		0.235000	
		89197	499000		0.219000	
		89209	499100		0.220000	
		89214	499200		0.200000	
		89221	499300		0.192000	
		89233	499400		0.184000	
		89240	499500		0.176000	
		89246	499600		0.176000	
		89254	499700		0.173000	
		89258	499800		0.157000	
		89266	499900		0.157000	
		89279	500000		0.171000	
		89288	500100		0.177000	
		89299	500200		0.191000	
		89311	500300		0.209000	
		89321	500400		0.209000	
		89326	500500		0.205000	
		89336	500600		0.223000	
		89349	500700		0.230000	
		89357	500800		0.238000	
		89364	500900		0.226000	
		89373	501000		0.222000	
		89379	501100		0.206000	
		89390	501200		0.204000	
		89397	501300		0.182000	
		89409	501400		0.192000	
		89420	501500		0.216000	
		89429	501600		0.213000	
		89435	501700		0.206000	
		89439	501800		0.197000	
		89450	501900		0.221000	
		89452	502000		0.202000	
		89458	502100		0.210000	
		89472	502200		0.208000	
		89483	502300		0.213000	
		89495	502400		0.210000	
		89508	502500		0.236000	
		89517	502600		0.225000	
		89527	502700		0.239000	
		89535	502800		0.246000	
		89548	502900		0.242000	
		89560	503000		0.259000	
		89570	503100		0.260000	
		89579	503200		0.257000	
		89590	503300		0.258000	
		89597	503400		0.253000	
		89608	503500		0.216000	
		89615	503600		0.219000	
		89628	503700		0.238000	
		89641	503800		0.256000	
		89647	503900		0.236000	
		89656	504000		0.227000	
		89663	504100		0.232000	
		89669	504200		0.230000	
		89677	504300		0.224000	
		89682	504400		0.212000	
		89692	504500		0.222000	
		89699	504600		0.210000	
		89705	504700		0.180000	
		89713	504800		0.169000	
		89722	504900		0.173000	
		89732	505000		0.193000	
		89744	505100		0.193000	
		89751	505200		0.189000	
		89759	505300		0.206000	
		89767	505400		0.212000	
		89778	505500		0.206000	
		89788	505600		0.216000	
		89801	505700		0.227000	
		89806	505800		0.215000	
		89818	505900		0.226000	
		89827	506000		0.216000	
		89834	506100		0.212000	
		89845	506200		0.230000	
		89854	506300		0.214000	
		89862	506400		0.221000	
		89874	506500		0.228000	
		89882	506600		0.234000	
		89898	506700		0.239000	
		89904	506800		0.247000	
		89912	506900		0.246000	
		89923	507000		0.244000	
		89930	507100		0.236000	
		89935	507200		0.215000	
		89940	507300		0.214000	
		89946	507400		0.197000	
		89956	507500		0.180000	
		89962	507600		0.171000	
		89966	507700		0.149000	
		89976	507800		0.161000	
		89982	507900		0.146000	
		89996	508000		0.151000	
		90004	508100		0.152000	
		90011	508200		0.157000	
		90021	508300		0.168000	
		90035	508400		0.185000	
		90042	508500		0.187000	
		90048	508600		0.187000	
		90053	508700		0.189000	
		90059	508800		0.174000	
		90065	508900		0.176000	
		90071	509000		0.165000	
		90080	509100		0.174000	
		90092	509200		0.191000	
		90100	509300		0.185000	
		90109	509400		0.181000	
		90120	509500		0.181000	
		90131	509600		0.198000	
		90138	509700		0.204000	
		90145	509800		0.209000	
		90154	509900		0.211000	
		90166	510000		0.241000	
		90176	510100		0.243000	
		90183	510200		0.236000	
		90188	510300		0.232000	
		90193	510400		0.237000	
		90202	510500		0.270000	
		90206	510600		0.245000	
		90213	510700		0.244000	
		90222	510800		0.247000	
		90230	510900		0.256000	
		90235	511000		0.217000	
		90241	511100		0.205000	
		90246	511200		0.198000	
		90251	511300		0.196000	
		90265	511400		0.211000	
		90275	511500		0.182000	
		90284	511600		0.194000	
		90293	511700		0.202000	
		90299	511800		0.197000	
		90312	511900		0.207000	
		90319	512000		0.219000	
		90328	512100		0.228000	
		90340	512200		0.237000	
		90353	512300		0.273000	
		90365	512400		0.262000	
		90372	512500		0.264000	
		90380	512600		0.272000	
		90386	512700		0.259000	
		90393	512800		0.257000	
		90402	512900		0.241000	
		90410	513000		0.243000	
		90418	513100		0.236000	
		90428	513200		0.243000	
		90436	513300		0.210000	
		90443	513400		0.215000	
		90452	513500		0.214000	
		90458	513600		0.201000	
		90476	513700		0.240000	
		90486	513800		0.249000	
		90497	513900		0.257000	
		90500	514000		0.244000	
		90506	514100		0.242000	
		90517	514200		0.229000	
		90524	514300		0.225000	
		90532	514400		0.211000	
		90542	514500		0.211000	
		90554	514600		0.222000	
		90562	514700		0.191000	
		90574	514800		0.192000	
		90582	514900		0.191000	
		90590	515000		0.204000	
		90594	515100		0.209000	
		90607	515200		0.229000	
		90613	515300		0.225000	
		90621	515400		0.224000	
		90627	515500		0.223000	
		90634	515600		0.215000	
		90638	515700		0.205000	
		90646	515800		0.199000	
		90657	515900		0.197000	
		90666	516000		0.199000	
		90674	516100		0.197000	
		90686	516200		0.186000	
		90693	516300		0.190000	
		90698	516400		0.184000	
		90710	516500		0.186000	
		90718	516600		0.182000	
		90722	516700		0.181000	
		90729	516800		0.190000	
		90744	516900		0.207000	
		90751	517000		0.207000	
		90762	517100		0.220000	
		90768	517200		0.204000	
		90777	517300		0.213000	
		90786	517400		0.224000	
		90791	517500		0.210000	
		90802	517600		0.215000	
		90808	517700		0.214000	
		90817	517800		0.209000	
		90827	517900		0.193000	
		90840	518000		0.201000	
		90848	518100		0.195000	
		90858	518200		0.204000	
		90872	518300		0.199000	
		90878	518400		0.193000	
		90885	518500		0.203000	
		90896	518600		0.207000	
		90903	518700		0.214000	
		90914	518800		0.207000	
		90920	518900		0.209000	
		90929	519000		0.198000	
		90943	519100		0.208000	
		90952	519200		0.209000	
		90960	519300		0.208000	
		90969	519400		0.215000	
		90976	519500		0.216000	
		90985	519600		0.211000	
		90997	519700		0.219000	
		91005	519800		0.223000	
		91009	519900		0.213000	
		91017	520000		0.211000	
		91021	520100		0.186000	
		91026	520200		0.176000	
		91030	520300		0.167000	
		91036	520400		0.163000	
		91048	520500		0.174000	
		91053	520600		0.167000	
		91061	520700		0.168000	
		91071	520800		0.169000	
		91080	520900		0.179000	
		91092	521000		0.230000	
		91102	521100		0.246000	
		91111	521200		0.253000	
		91119	521300		0.265000	
		91129	521400		0.272000	
		91135	521500		0.258000	
		91145	521600		0.259000	
		91159	521700		0.256000	
		91170	521800		0.270000	
		91176	521900		0.260000	
		91178	522000		0.200000	
		91183	522100		0.190000	
		91191	522200		0.187000	
		91199	522300		0.191000	
		91208	522400		0.187000	
		91216	522500		0.191000	
		91223	522600		0.188000	
		91230	522700		0.183000	
		91237	522800		0.167000	
		91248	522900		0.177000	
		91256	523000		0.190000	
		91267	523100		0.199000	
		91275	523200		0.202000	
		91286	523300		0.209000	
		91295	523400		0.205000	
		91310	523500		0.256000	
		91322	523600		0.281000	
		91337	523700		0.297000	
		91343	523800		0.289000	
		91349	523900		0.274000	
		91358	524000		0.275000	
		91369	524100		0.271000	
		91378	524200		0.270000	
		91383	524300		0.258000	
		91396	524400		0.266000	
		91404	524500		0.214000	
		91413	524600		0.205000	
		91416	524700		0.200000	
		91424	524800		0.214000	
		91433	524900		0.234000	
		91446	525000		0.242000	
		91456	525100		0.235000	
		91464	525200		0.232000	
		91472	525300		0.237000	
		91485	525400		0.248000	
		91494	525500		0.244000	
		91502	525600		0.234000	
		91509	525700		0.221000	
		91519	525800		0.223000	
		91526	525900		0.207000	
		91534	526000		0.189000	
		91539	526100		0.190000	
		91550	526200		0.195000	
		91563	526300		0.200000	
		91575	526400		0.203000	
		91584	526500		0.212000	
		91592	526600		0.209000	
		91598	526700		0.209000	
		91603	526800		0.190000	
		91611	526900		0.203000	
		91620	527000		0.209000	
		91628	527100		0.227000	
		91634	527200		0.221000	
		91642	527300		0.207000	
		91648	527400		0.178000	
		91658	527500		0.170000	
		91665	527600		0.178000	
		91673	527700		0.180000	
		91682	527800		0.196000	
		91689	527900		0.194000	
		91694	528000		0.187000	
		91699	528100		0.174000	
		91708	528200		0.178000	
		91718	528300		0.185000	
		91727	528400		0.191000	
		91734	528500		0.226000	
		91740	528600		0.215000	
		91746	528700		0.210000	
		91759	528800		0.219000	
		91766	528900		0.205000	
		91770	529000		0.199000	
		91780	529100		0.197000	
		91784	529200		0.194000	
		91787	529300		0.185000	
		91797	529400		0.218000	
		91812	529500		0.205000	
		91819	529600		0.214000	
		91830	529700		0.233000	
		91839	529800		0.223000	
		91847	529900		0.226000	
		91859	530000		0.292000	
		91871	530100		0.309000	
		91881	530200		0.313000	
		91888	530300		0.335000	
		91905	530400		0.324000	
		91911	530500		0.301000	
		91919	530600		0.310000	
		91931	530700		0.304000	
		91940	530800		0.302000	
		91946	530900		0.294000	
		91950	531000		0.239000	
		91956	531100		0.279000	
		91963	531200		0.275000	
		91968	531300		0.251000	
		91976	531400		0.229000	
		91981	531500		0.221000	
		91990	531600		0.218000	
		91998	531700		0.213000	
		92007	531800		0.214000	
		92014	531900		0.217000	
		92021	532000		0.226000	
		92026	532100		0.165000	
		92034	532200		0.172000	
		92039	532300		0.172000	
		92048	532400		0.188000	
		92054	532500		0.189000	
		92062	532600		0.181000	
		92070	532700		0.184000	
		92082	532800		0.207000	
		92087	532900		0.206000	
		92096	533000		0.209000	
		92099	533100		0.205000	
		92105	533200		0.193000	
		92111	533300		0.194000	
		92122	533400		0.207000	
		92131	533500		0.220000	
		92138	533600		0.223000	
		92151	533700		0.234000	
		92159	533800		0.208000	
		92167	533900		0.207000	
		92176	534000		0.194000	
		92188	534100		0.197000	
		92194	534200		0.198000	
		92209	534300		0.217000	
		92218	534400		0.195000	
		92224	534500		0.215000	
		92237	534600		0.218000	
		92244	534700		0.200000	
		92254	534800		0.214000	
		92266	534900		0.226000	
		92273	535000		0.229000	
		92284	535100		0.240000	
		92292	535200		0.243000	
		92300	535300		0.229000	
		92307	535400		0.219000	
		92315	535500		0.193000	
		92327	535600		0.199000	
		92341	535700		0.212000	
		92346	535800		0.191000	
		92358	535900		0.204000	
		92361	536000		0.197000	
		92370	536100		0.195000	
		92380	536200		0.199000	
		92384	536300		0.187000	
		92393	536400		0.195000	
		92402	536500		0.237000	
		92412	536600		0.232000	
		92419	536700		0.223000	
		92423	536800		0.234000	
		92434	536900		0.220000	
		92442	537000		0.227000	
		92454	537100		0.237000	
		92465	537200		0.241000	
		92474	537300		0.244000	
		92481	537400		0.240000	
		92495	537500		0.213000	
		92506	537600		0.223000	
		92514	537700		0.222000	
		92516	537800		0.208000	
		92524	537900		0.201000	
		92535	538000		0.207000	
		92540	538100		0.188000	
		92550	538200		0.195000	
		92558	538300		0.203000	
		92573	538400		0.228000	
		92580	538500		0.209000	
		92592	538600		0.206000	
		92598	538700		0.206000	
		92607	538800		0.225000	
		92614	538900		0.238000	
		92623	539000		0.255000	
		92630	539100		0.257000	
		92639	539200		0.253000	
		92644	539300		0.247000	
		92650	539400		0.222000	
		92661	539500		0.265000	
		92671	539600		0.257000	
		92677	539700		0.255000	
		92685	539800		0.259000	
		92692	539900		0.244000	
		92699	540000		0.222000	
		92706	540100		0.227000	
		92715	540200		0.234000	
		92721	540300		0.235000	
		92728	540400		0.244000	
		92733	540500		0.202000	
		92742	540600		0.223000	
		92750	540700		0.218000	
		92758	540800		0.218000	
		92772	540900		0.232000	
		92777	541000		0.226000	
		92785	541100		0.237000	
		92795	541200		0.224000	
		92805	541300		0.226000	
		92812	541400		0.223000	
		92817	541500		0.229000	
		92826	541600		0.210000	
		92833	541700		0.216000	
		92841	541800		0.209000	
		92852	541900		0.207000	
		92862	542000		0.213000	
		92865	542100		0.192000	
		92871	542200		0.192000	
		92879	542300		0.192000	
		92892	542400		0.192000	
		92903	542500		0.202000	
		92914	542600		0.201000	
		92922	542700		0.199000	
		92929	542800		0.194000	
		92934	542900		0.179000	
		92942	543000		0.182000	
		92948	543100		0.195000	
		92962	543200		0.200000	
		92966	543300		0.191000	
		92977	543400		0.194000	
		92985	543500		0.193000	
		92995	543600		0.190000	
		93003	543700		0.185000	
		93015	543800		0.216000	
		93022	543900		0.221000	
		93028	544000		0.212000	
		93037	544100		0.212000	
		93046	544200		0.207000	
		93060	544300		0.270000	
		93063	544400		0.250000	
		93070	544500		0.242000	
		93079	544600		0.241000	
		93087	544700		0.249000	
		93092	544800		0.212000	
		93102	544900		0.220000	
		93106	545000		0.221000	
		93111	545100		0.206000	
		93119	545200		0.199000	
		93131	545300		0.157000	
		93137	545400		0.161000	
		93145	545500		0.157000	
		93155	545600		0.164000	
		93164	545700		0.171000	
		93173	545800		0.186000	
		93185	545900		0.183000	
		93199	546000		0.200000	
		93213	546100		0.225000	
		93224	546200		0.243000	
		93233	546300		0.231000	
		93240	546400		0.247000	
		93252	546500		0.249000	
		93262	546600		0.248000	
		93270	546700		0.234000	
		93278	546800		0.236000	
		93286	546900		0.231000	
		93297	547000		0.226000	
		93309	547100		0.231000	
		93316	547200		0.216000	
		93327	547300		0.223000	
		93336	547400		0.217000	
		93344	547500		0.215000	
		93347	547600		0.198000	
		93355	547700		0.197000	
		93361	547800		0.184000	
		93373	547900		0.198000	
		93381	548000		0.190000	
		93391	548100		0.166000	
		93398	548200		0.199000	
		93407	548300		0.189000	
		93412	548400		0.178000	
		93418	548500		0.179000	
		93423	548600		0.185000	
		93430	548700		0.181000	
		93435	548800		0.192000	
		93447	548900		0.189000	
		93456	549000		0.187000	
		93463	549100		0.189000	
		93466	549200		0.150000	
		93472	549300		0.153000	
		93485	549400		0.173000	
		93492	549500		0.172000	
		93496	549600		0.169000	
		93502	549700		0.173000	
		93513	549800		0.184000	
		93524	549900		0.189000	
		93529	550000		0.187000	
		93537	550100		0.191000	
		93550	550200		0.209000	
		93559	550300		0.213000	
		93565	550400		0.196000	
		93569	550500		0.194000	
		93574	550600		0.193000	
		93582	550700		0.202000	
		93594	550800		0.221000	
		93603	550900		0.214000	
		93613	551000		0.222000	
		93615	551100		0.214000	
		93627	551200		0.224000	
		93641	551300		0.249000	
		93652	551400		0.259000	
		93661	551500		0.267000	
		93667	551600		0.269000	
		93677	551700		0.263000	
		93682	551800		0.222000	
		93689	551900		0.219000	
		93699	552000		0.219000	
		93711	552100		0.239000	
		93722	552200		0.218000	
		93733	552300		0.198000	
		93738	552400		0.187000	
		93747	552500		0.183000	
		93756	552600		0.190000	
		93764	552700		0.236000	
		93769	552800		0.237000	
		93781	552900		0.242000	
		93785	553000		0.231000	
		93795	553100		0.221000	
		93802	553200		0.219000	
		93810	553300		0.211000	
		93820	553400		0.226000	
		93824	553500		0.218000	
		93833	553600		0.221000	
		93843	553700		0.202000	
		93849	553800		0.203000	
		93857	553900		0.206000	
		93865	554000		0.214000	
		93875	554100		0.214000	
		93887	554200		0.224000	
		93896	554300		0.223000	
		93901	554400		0.210000	
		93908	554500		0.214000	
		93916	554600		0.223000	
		93921	554700		0.185000	
		93928	554800		0.184000	
		93937	554900		0.174000	
		93947	555000		0.172000	
		93952	555100		0.163000	
		93959	555200		0.162000	
		93964	555300		0.160000	
		93971	555400		0.167000	
		93982	555500		0.180000	
		93991	555600		0.183000	
		94000	555700		0.198000	
		94009	555800		0.210000	
		94017	555900		0.204000	
		94027	556000		0.205000	
		94035	556100		0.221000	
		94046	556200		0.213000	
		94051	556300		0.206000	
		94056	556400		0.192000	
		94064	556500		0.179000	
		94071	556600		0.160000	
		94084	556700		0.159000	
		94088	556800		0.144000	
		94094	556900		0.144000	
		94102	557000		0.146000	
		94103	557100		0.122000	
		94108	557200		0.111000	
